method,m,heterogeneity,replication,seed,equal_objective,optimized_objective,improvement_percent,max_share,entropy,exact_joint_violation,alpha_allocation
cvar,100,1.5,19,26,355.4380693853894,327.02745688892577,7.993125932061868,0.11436203887343202,0.7628183680303229,0.018866513925340965,"[5.85940640277772e-06,2.7402826130116294e-05,0.0005545763714906282,0.0020709435509073414,0.0001605149463490956,0.00035250847369804945,0.00011706120194465262,0.0001371649087394193,0.0012801566506751771,0.00206697358592514,0.00010742478752097665,0.0005620677460406935,0.0007259836978390919,3.365516433421034e-05,9.897992017621635e-06,2.3088517976285307e-05,6.596993322774327e-05,2.7608762738004447e-05,2.272847678129576e-05,0.00046566164608603344,5.2869305901795835e-05,4.777244115126273e-05,0.0003839367726365309,0.0003764730000833403,0.00016946937030255574,3.0690529417284655e-05,6.214693462431706e-05,2.2705018522376716e-06,0.005718101943671602,0.00015060183991021664,0.00015984928534074668,5.568872403351753e-05,0.00025795521056885503,1.3710291840655813e-05,1.6093089867746962e-05,1.0889968843044662e-05,0.0008494703305807392,0.0026577021544053887,0.0036559050372519946,0.00014476099230333603,0.00011301178885360819,2.9213199703871156e-05,2.5955564095127727e-05,0.0003275241499465159,0.00013589566692885795,5.2605991399926096e-06,3.846494548916346e-06,9.591928788649508e-05,0.005183393000628896,2.3796596840943067e-06,9.11890488676222e-05,0.0004916294336131718,0.0008833359468545536,7.768492909344347e-05,4.7626545920855215e-05,0.001366242361238076,0.0033122002459734404,0.0001266538421614213,8.437351383998281e-05,8.322102300992857e-05,1.3775502203906364e-05,0.00022939431561138697,0.000547592299547493,0.0003473617574228,2.6400707608496237e-05,0.0006242192390017015,5.872394350220026e-05,4.676917316000053e-06,9.718618090755557e-06,0.00012952168174775927,0.0005332555634841618,0.00044815247446618086,0.0018933622917098613,0.0005255256442352614,0.002484355527638221,3.714265648630143e-05,0.00010470989481262003,0.0005134860638460514,0.0001626803353636442,2.317826043641683e-05,9.20355934303974e-05,8.41022868567547e-05,0.0013255487508145466,2.061001732431615e-05,0.00018224100025212913,0.0005872403273635986,0.000350615858383094,2.601331441996546e-05,6.608925785672372e-05,6.495139968790569e-05,0.00029428597943062897,6.355839775950942e-05,7.997759620798036e-05,0.0001452877248514961,1.528225522298214e-05,0.0001860014375567969,0.0002873157008162138,9.757762741833335e-06,2.6090404786095016e-05,0.0012555985663054308]"
bernstein,20,0.0,20,27,69.23273530409142,69.23273530409142,0.0,0.04999999999999999,1.0,0.005355342024033333,"[0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025]"
cantelli,20,0.0,20,27,399.49968710876345,399.49968710876345,0.0,0.04999999999999999,1.0,9.091232271089766e-88,"[0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025]"
cvar,20,0.0,20,27,62.08714726407079,62.08714726407078,2.2888561226303407e-14,0.049999999999999996,1.0,0.018897541258535065,"[0.002500000000000001,0.002500000000000001,0.002500000000000001,0.002500000000000001,0.002500000000000001,0.002500000000000001,0.002500000000000001,0.002500000000000001,0.002500000000000001,0.002500000000000001,0.002500000000000001,0.002500000000000001,0.002500000000000001,0.002500000000000001,0.002500000000000001,0.002500000000000001,0.002500000000000001,0.002500000000000001,0.002500000000000001,0.002500000000000001]"
bernstein,20,0.5,20,27,69.2327353040914,68.63350379874012,0.8655320387375646,0.0855305887735945,0.9628304825535215,0.0054081362260409846,"[0.003530505215716743,0.003079436423389902,0.004212122377047786,0.0009885234004577406,0.0039774038458814664,0.003370297902106271,0.0009487534635525278,0.004125594864496395,0.001154156407214245,0.0014043262190072663,0.0015755821138474621,0.0025248546209431827,0.0012365965955270686,0.0031506296315141585,0.0019096776783014515,0.0012755784131536704,0.004276529438602606,0.0020594825426100876,0.00339040475561592,0.0018095440901123956]"
cantelli,20,0.5,20,27,399.49968710876345,386.51479354080465,3.2502887954512167,0.07134880812527936,0.9848689079583658,6.992633813925674e-63,"[0.0031753899324027824,0.0029217704398483667,0.0035347647104490075,0.001453493007704113,0.003413907102234754,0.0030869123349067757,0.0014170174192811567,0.0034905413686979452,0.0015995876356052628,0.001805424776457731,0.0019380072481990276,0.0025881826049533054,0.0016692047493530116,0.0029627579586080123,0.002181173941890817,0.0017014835095839013,0.003567440406219597,0.0022846193385849863,0.003098109442101867,0.0021102120722956952]"
cvar,20,0.5,20,27,62.08714726407077,61.47041527989869,0.9933327771510945,0.0855263923189564,0.9628299860972903,0.018912748791703387,"[0.0035305635671349545,0.0030795768661228008,0.004211942400439885,0.0009884093955378943,0.003977321834980276,0.003370392134024761,0.0009486293121749439,0.0041254529698006364,0.0011540854988686007,0.0014043193075090376,0.0015756158087435852,0.0025250184869292556,0.0012365471508319146,0.0031507609876720234,0.001909778076820417,0.0012755390246848583,0.00427631961594782,0.0020596061446938496,0.0033904948953553103,0.001809626521727181]"
bernstein,20,1.0,20,27,69.23273530409142,67.38228080982418,2.6728028094505807,0.12040056330868809,0.888281587693437,0.005512012112582023,"[0.004095603199660826,0.003114749918170525,0.005838891463970206,0.0003255786542541711,0.005202845940538865,0.0037315770063884334,0.0003001736433298198,0.005600026978619738,0.0004424179021672444,0.000652638279240084,0.000819989810552566,0.002094999842771325,0.0005072054354949848,0.003260490175337723,0.0012014493101404717,0.0005393760012570748,0.006020028165490427,0.0013961642524998978,0.0037763156113289147,0.0010794784092520038]"
cantelli,20,1.0,20,27,399.49968710876357,358.2395875886692,10.327942887439935,0.0935196511988285,0.9473115544142883,1.8692910440105004e-48,"[0.003704471154962354,0.0031362840643371645,0.004590685474310643,0.0007763058047112493,0.004282034367897711,0.003500876578260747,0.0007378402132465349,0.004476497433989147,0.0009401656829752554,0.0011976356884907374,0.0013799542732375867,0.002461001375337236,0.001023763085989728,0.0032249020172460865,0.0017479029006533604,0.0010637318476284185,0.004675982559956644,0.001917604293977362,0.0035263235981559784,0.0016360375847987848]"
cvar,20,1.0,20,27,62.0871472640708,60.18269079050798,3.067392459606381,0.12038502869089318,0.8882775066657884,0.018942595970578287,"[0.004095973322489145,0.003115264112896858,0.005838273165673621,0.0003253984484847575,0.005202700115460552,0.003732033879106956,0.0002999927523683303,0.005599601381021795,0.00044225145816369557,0.0006525245767091281,0.0008199319304303691,0.00209538108512192,0.000507052273320809,0.0032610007482985533,0.0012015346982744985,0.0005392305567465644,0.0060192514345446604,0.001396322919035396,0.003776763977413021,0.0010795171644393782]"
bernstein,20,1.5,20,27,69.23273530409142,66.14769406021344,4.456044139130909,0.15072480669617533,0.8180693274159984,0.005608806690176171,"[0.004222524726253538,0.0028011843383323703,0.0071970933293598865,9.670030511599393e-05,0.006049715225085439,0.003672196958301596,8.569633782026746e-05,0.006758176643058564,0.00015257988574027376,0.00027209468203387075,0.00038221324251735907,0.0015479375550036785,0.0001869784860224636,0.00299975194707487,0.0006752329230303999,0.00020489392341073415,0.007536240334926678,0.0008447089915813593,0.003738419206800129,0.0005756609593128275]"
cantelli,20,1.5,20,27,399.4996871087636,329.0224761454564,17.641368250714013,0.1147220848651752,0.9006467127717126,7.529332450293399e-40,"[0.004044480958309151,0.0031505798201392245,0.005579815944012016,0.00038808735900259963,0.005026498787180183,0.003715653872262494,0.00035960685576525786,0.005372864148751628,0.0005172135905622596,0.0007435792312668301,0.0009196510479602103,0.0021899933715274836,0.000587698487969728,0.0032850532298534505,0.0013109274678029985,0.0006224435371589598,0.005736104243248924,0.0015063733186291008,0.003756242727451282,0.0011871320010604877]"
cvar,20,1.5,20,27,62.08714726407079,58.9122086308611,5.113680967988357,0.15069214035957382,0.8180700661911514,0.018970607216726977,"[0.004223347939244649,0.0028020110740990013,0.00719587508725942,9.658052330665837e-05,0.006049622223100115,0.003673091792667353,8.558294298827938e-05,0.00675743960369491,0.00015243862048123857,0.0002719449978174432,0.00038208107999540113,0.0015483290063263082,0.00018683067115065057,0.003000612962311474,0.0006752031585915229,0.00020474420642053797,0.007534607017978692,0.0008447564003839747,0.0037393102504906716,0.0005755904416916992]"
bernstein,50,0.0,20,27,185.84610944249192,185.84610944249192,0.0,0.02,0.9999999999999999,0.005029178285507606,"[0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001]"
cantelli,50,0.0,20,27,1580.3480629279106,1580.3480629216376,3.9693865414567725e-10,0.02,0.9999999999999999,7.405765743059434e-218,"[0.0010000000000079307,0.0010000000000079307,0.0010000000000079307,0.0010000000000079307,0.0010000000000079307,0.0010000000000079307,0.0010000000000079307,0.0010000000000079307,0.0010000000000079307,0.0010000000000079307,0.0010000000000079307,0.0010000000000079307,0.0010000000000079307,0.0010000000000079307,0.0010000000000079307,0.0010000000000079307,0.0010000000000079307,0.0010000000000079307,0.0010000000000079307,0.0010000000000079307,0.0010000000000079307,0.0010000000000079307,0.0010000000000079307,0.0010000000000079307,0.0010000000000079307,0.0010000000000079307,0.0010000000000079307,0.0010000000000079307,0.0010000000000079307,0.0010000000000079307,0.0010000000000079307,0.0010000000000079307,0.0010000000000079307,0.0010000000000079307,0.0010000000000079307,0.0010000000000079307,0.0010000000000079307,0.0010000000000079307,0.0010000000000079307,0.0010000000000079307,0.0010000000000079307,0.0010000000000079307,0.0010000000000079307,0.0010000000000079307,0.0010000000000079307,0.0010000000000079307,0.0010000000000079307,0.0010000000000079307,0.0010000000000079307,0.0010000000000079307]"
cvar,50,0.0,20,27,168.35450385319976,168.35450385319973,1.6882060639843002e-14,0.02,0.9999999999999999,0.01881580581813526,"[0.0010000000000000002,0.0010000000000000002,0.0010000000000000002,0.0010000000000000002,0.0010000000000000002,0.0010000000000000002,0.0010000000000000002,0.0010000000000000002,0.0010000000000000002,0.0010000000000000002,0.0010000000000000002,0.0010000000000000002,0.0010000000000000002,0.0010000000000000002,0.0010000000000000002,0.0010000000000000002,0.0010000000000000002,0.0010000000000000002,0.0010000000000000002,0.0010000000000000002,0.0010000000000000002,0.0010000000000000002,0.0010000000000000002,0.0010000000000000002,0.0010000000000000002,0.0010000000000000002,0.0010000000000000002,0.0010000000000000002,0.0010000000000000002,0.0010000000000000002,0.0010000000000000002,0.0010000000000000002,0.0010000000000000002,0.0010000000000000002,0.0010000000000000002,0.0010000000000000002,0.0010000000000000002,0.0010000000000000002,0.0010000000000000002,0.0010000000000000002,0.0010000000000000002,0.0010000000000000002,0.0010000000000000002,0.0010000000000000002,0.0010000000000000002,0.0010000000000000002,0.0010000000000000002,0.0010000000000000002,0.0010000000000000002,0.0010000000000000002]"
bernstein,50,0.5,20,27,185.84610944249198,184.01468211073885,0.9854536838285808,0.06786746586696202,0.9626732500018211,0.005086641145899674,"[0.0014855659255540742,0.001519415643785785,0.0013586659159967461,0.0007647564881624883,0.0014458053852818872,0.0006772611115524182,0.0008663597812290174,0.0017687752241727452,0.0005482111395066407,0.000473044411549686,0.001234169509023659,0.0006419199018177797,0.0003522460989553505,0.0006834845035124677,0.0017922160566765295,0.0004708728526862566,0.0004392892009862483,0.0012045504068263623,0.0006844123655240597,0.0005308383687927997,0.00043564114269063845,0.0007510748870956519,0.0007908009418043496,0.0003489028364692748,0.0014717324631026174,0.0033933732933639485,0.00046522376292379083,0.0010503135218313995,0.000315112106270767,0.000761051546778172,0.0005357802205230815,0.0007134831747232285,0.0011271399296830325,0.0011839538294322548,0.0004563347177206355,0.0006031835265840852,0.0018252409895881878,0.0011422128501182452,0.0011950992736938905,0.0008844380474230727,0.0011019087513654193,0.0003840507179915251,0.0004353660774269186,0.0015505510687158102,0.002147204551231305,0.0010722630216067632,0.001649418606621824,0.0012273975827102718,0.0008172472271841544,0.001222639041966191]"
cantelli,50,0.5,20,27,1580.348062927911,1514.9830709090654,4.136113654465709,0.04388271350016543,0.9855318426338839,3.3198461241122596e-101,"[0.0013231652072009132,0.0013416466062640968,0.0012523407569499725,0.0008777273786234009,0.0013012418259382647,0.0008139598266068792,0.0009483048509649283,0.0014730731398630416,0.0007137020631066255,0.0006510677117015248,0.001180264111155697,0.0007873023135140966,0.0005416394792001854,0.000818597524030013,0.0014850354042476779,0.0006492032488612676,0.0006216997542554199,0.0011626996927212262,0.0008192875616271033,0.0006995370479631522,0.0006184746220980636,0.0008679512404803059,0.0008961509066332412,0.000538421314215904,0.0013155643442112697,0.00219413567501187,0.0006443374368714212,0.00106832769848515,0.0005052020969870388,0.0008750868050175275,0.0007035844354181792,0.0008407262774281228,0.0011159709590764808,0.0011503851572492443,0.000636634520311786,0.0007574201658530205,0.0015017831975355435,0.0011251664778005469,0.0011570593267231557,0.0009605158647485756,0.0011004691158893168,0.0005716897890051772,0.0006182310248220807,0.0013585022260827486,0.001659156122591484,0.0010820753988682336,0.0014111547969564142,0.001176263091556994,0.0009146179908447058,0.0011734464165129223]"
cvar,50,0.5,20,27,168.35450385319982,166.4692257273316,1.1198263680026752,0.06787678841310803,0.9626510164490235,0.018830758151506293,"[0.0014857416633815954,0.0015196031261185102,0.0013587965059789662,0.0007646713958987127,0.001445967156516459,0.000677148061266631,0.0008663095823847128,0.00176904426746162,0.0005480622661966293,0.0004728789583460424,0.0012342545028333483,0.0006417962976856598,0.00035206399289271304,0.0006833733604287903,0.001792492255794743,0.00047070698062100534,0.00043911767485309175,0.0012046244305065255,0.0006843015079727255,0.0005306853303770121,0.00043546901891821954,0.0007509852745188227,0.0007907245843862531,0.0003487204968020165,0.001471903361980346,0.0033938394206554016,0.000465056818777908,0.0010503302241818536,0.00031492826068075586,0.0007609652255888395,0.0005356283481075149,0.0007133814115786602,0.0011271851795744174,0.0011840202078801838,0.00045616613904726836,0.0006030489538128745,0.0018255271051414615,0.0011422637084327863,0.0011951697906572303,0.0008843942569053118,0.0011019446144843244,0.00038387152266602904,0.00043519390907857555,0.001550749227106121,0.0021475762316522685,0.0010722878667334245,0.0016496497847306646,0.0012274800713229913,0.0008171798979788076,0.0012227197691031732]"
bernstein,50,1.0,20,27,185.8461094424919,178.824642356615,3.7781081922780984,0.17531826233719786,0.8584710595488362,0.0052597651269648965,"[0.0016548022639303547,0.0017311948102689033,0.0013839645418127875,0.00043988924836779237,0.0015673038926125211,0.0003454754046077544,0.0005638550106079278,0.0023480802821330546,0.00022701474012643387,0.000169419950311249,0.00114203369781662,0.0003105717815675358,9.443180960339629e-05,0.00035181422024949376,0.0024109912721765694,0.00016788071741774131,0.0001462850236488155,0.0010879317160883903,0.0003527642298754337,0.0002129577747866109,0.00014388600962790475,0.00042437334831617356,0.000470197065536368,9.26644784737725e-05,0.0016240863106129766,0.008765913116832683,0.00016390935034117708,0.0008275980162685396,7.573369232247481e-05,0.000435660025538658,0.00021691079303949243,0.00038317820841899313,0.0009527905306373576,0.0010510916698158112,0.00015775617674250778,0.00027444919447851,0.0025010653314650024,0.0009783956899074783,0.00107094740203981,0.0005875285558520636,0.000910695196471335,0.00011207442225270638,0.00014370592373982155,0.00180300804501568,0.0034680014985052797,0.0008624594988906002,0.00204088800861605,0.0011295471976606514,0.0005020082642644644,0.001120814590151065]"
cantelli,50,1.0,20,27,1580.3480629279106,1344.275757824134,14.937994397664875,0.08613022516610945,0.9437830227645043,1.6262722575038063e-52,"[0.001565602241910577,0.001609646799989793,0.0014024752346236604,0.0006889292674973676,0.0015141476044882734,0.0005924692173579808,0.0008041693768413333,0.0019404962775036584,0.0004555152984231487,0.00037907789095042283,0.0012456807120148844,0.0005543002832796055,0.0002623684225550153,0.0005992393715822936,0.0019721453962663216,0.00037691006503244145,0.00034565369121458483,0.0012088800475462203,0.0006002499822015677,0.0004376148132565863,0.0003420770921995937,0.0006736690931481314,0.000718152267302764,0.0002592602349164415,0.0015476654265291004,0.004306511258343179,0.00037128182567797196,0.0010206037013239448,0.00022825844046960435,0.0006847905851579393,0.00044269292809014235,0.0006320727593651756,0.0011136625744650717,0.0011834080282402942,0.00036245849423648574,0.0005130249099946993,0.0020168863670231843,0.0011320911979573701,0.0011971795458323707,0.0008250117851517334,0.001082938009323088,0.0002922856124214214,0.00034180770376179733,0.0016503499398618307,0.0024618431462977205,0.0010470394740314422,0.0017807718959366543,0.001237249294092582,0.0007480535681939676,0.0012313308465563466]"
